movie_title,imdb_score,title_year,content_rating,main_genre,director_name,star_cast,genres,duration,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_count,decade,imdb_category,duration_category
N-Secure,3.5,2010,R,Crime,David M. Matthews,Essence Atkins,"Crime, Drama, Thriller",103.0,Crime,Drama,Thriller,,,,,,3,2010,Poor,Medium
Insidious,6.8,2010,PG-13,Fantasy,James Wan,Lin Shaye,"Fantasy, Horror, Mystery, Thriller",103.0,Fantasy,Horror,Mystery,Thriller,,,,,4,2010,Average,Medium
Mooz-Lum,6.7,2010,PG-13,Drama,Qasim Basir,Dorian Missick,"Drama, Family",94.0,Drama,Family,,,,,,,2,2010,Average,Medium
Amigo,5.8,2010,R,Drama,John Sayles,Brian Lee Franklin,"Drama, War",124.0,Drama,War,,,,,,,2,2010,Average,Long
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2.7,2010,R,Comedy,Craig Moss,Noureen DeWulf,Comedy,82.0,Comedy,,,,,,,,1,2010,Poor,Short
Beyond the Black Rainbow,6.1,2010,R,Sci-Fi,Panos Cosmatos,Chris Gauthier,"Sci-Fi, Thriller",110.0,Sci-Fi,Thriller,,,,,,,2,2010,Average,Medium
The Dead Undead,3.0,2010,R,Action,Matthew R. Anderson,Johnny Pacar,"Action, Horror, Sci-Fi",89.0,Action,Horror,Sci-Fi,,,,,,3,2010,Poor,Short
Blue Valentine,7.4,2010,R,Drama,Derek Cianfrance,Ryan Gosling,"Drama, Romance",112.0,Drama,Romance,,,,,,,2,2010,Good,Medium
The Perfect Host,6.8,2010,R,Comedy,Nick Tomnay,David Hyde Pierce,"Comedy, Crime, Thriller",93.0,Comedy,Crime,Thriller,,,,,,3,2010,Average,Medium
Rubber,5.8,2010,R,Comedy,Quentin Dupieux,Haley Ramm,"Comedy, Fantasy, Horror",82.0,Comedy,Fantasy,Horror,,,,,,3,2010,Average,Short
Monsters,6.4,2010,R,Drama,Gareth Edwards,Scoot McNairy,"Drama, Sci-Fi, Thriller",94.0,Drama,Sci-Fi,Thriller,,,,,,3,2010,Average,Medium
I Want Your Money,5.1,2010,PG,Documentary,Ray Griggs,Bill Farmer,Documentary,92.0,Documentary,,,,,,,,1,2010,Average,Medium
3 Backyards,5.2,2010,R,Drama,Eric Mendelsohn,Embeth Davidtz,Drama,88.0,Drama,,,,,,,,1,2010,Average,Short
Andersons Cross,7.2,2010,R,Comedy,Jerome Elston Scott,Taran Killam,"Comedy, Drama, Romance",98.0,Comedy,Drama,Romance,,,,,,3,2010,Good,Medium
Death Calls,4.3,2010,R,Action,Ken Del Conte,Hector Echavarria,"Action, Adventure, Mystery, Romance, Thriller",90.0,Action,Adventure,Mystery,Romance,Thriller,,,,5,2010,Poor,Short
Rust,5.7,2010,PG,Drama,Corbin Bernsen,Corbin Bernsen,Drama,95.0,Drama,,,,,,,,1,2010,Average,Medium
The Christmas Bunny,6.2,2010,PG,Drama,Tom Seidman,Florence Henderson,"Drama, Family",98.0,Drama,Family,,,,,,,2,2010,Average,Medium
The Grace Card,6.4,2010,PG-13,Drama,David G. Evans,Michael Joiner,Drama,101.0,Drama,,,,,,,,1,2010,Average,Medium
3,6.8,2010,UNRATED,Comedy,Tom Tykwer,Devid Striesow,"Comedy, Drama, Romance",119.0,Comedy,Drama,Romance,,,,,,3,2010,Average,Medium
Super Hybrid,3.9,2010,PG-13,Horror,Eric Valette,Melanie Papalia,"Horror, Sci-Fi, Thriller",94.0,Horror,Sci-Fi,Thriller,,,,,,3,2010,Poor,Medium
Tiny Furniture,6.3,2010,NOT RATED,Comedy,Lena Dunham,Lena Dunham,"Comedy, Drama, Romance",98.0,Comedy,Drama,Romance,,,,,,3,2010,Average,Medium
Pirates of the Caribbean: On Stranger Tides,6.7,2011,PG-13,Action,Rob Marshall,Johnny Depp,"Action, Adventure, Fantasy",136.0,Action,Adventure,Fantasy,,,,,,3,2010,Average,Long
Cars 2,6.3,2011,G,Adventure,John Lasseter,Joe Mantegna,"Adventure, Animation, Comedy, Family, Sport",106.0,Adventure,Animation,Comedy,Family,Sport,,,,5,2010,Average,Medium
Green Lantern,5.6,2011,PG-13,Action,Martin Campbell,Ryan Reynolds,"Action, Adventure, Sci-Fi",123.0,Action,Adventure,Sci-Fi,,,,,,3,2010,Average,Long
Transformers: Dark of the Moon,6.3,2011,PG-13,Action,Michael Bay,Glenn Morshower,"Action, Adventure, Sci-Fi",150.5,Action,Adventure,Sci-Fi,,,,,,3,2010,Average,Long
Hugo,7.5,2011,PG,Adventure,Martin Scorsese,Chloë Grace Moretz,"Adventure, Drama, Family, Mystery",126.0,Adventure,Drama,Family,Mystery,,,,,4,2010,Good,Long
X-Men: First Class,7.8,2011,PG-13,Action,Matthew Vaughn,Jennifer Lawrence,"Action, Adventure, Sci-Fi",132.0,Action,Adventure,Sci-Fi,,,,,,3,2010,Good,Long
Thor,7.0,2011,PG-13,Action,Kenneth Branagh,Chris Hemsworth,"Action, Adventure, Fantasy",115.0,Action,Adventure,Fantasy,,,,,,3,2010,Average,Medium
Kung Fu Panda 2,7.3,2011,PG,Action,Jennifer Yuh Nelson,Angelina Jolie Pitt,"Action, Adventure, Animation, Comedy, Family",90.0,Action,Adventure,Animation,Comedy,Family,,,,5,2010,Good,Short
Mars Needs Moms,5.4,2011,PG,Action,Simon Wells,Elisabeth Harnois,"Action, Adventure, Animation, Comedy, Family, Sci-Fi",88.0,Action,Adventure,Animation,Comedy,Family,Sci-Fi,,,6,2010,Average,Short
Mission: Impossible - Ghost Protocol,7.4,2011,PG-13,Action,Brad Bird,Tom Cruise,"Action, Adventure, Thriller",133.0,Action,Adventure,Thriller,,,,,,3,2010,Good,Long
Captain America: The First Avenger,6.9,2011,PG-13,Action,Joe Johnston,Chris Evans,"Action, Adventure, Sci-Fi",124.0,Action,Adventure,Sci-Fi,,,,,,3,2010,Average,Long
Happy Feet 2,5.9,2011,PG,Animation,George Miller,Robin Williams,"Animation, Comedy, Family, Musical",100.0,Animation,Comedy,Family,Musical,,,,,4,2010,Average,Medium
Rango,7.2,2011,PG,Adventure,Gore Verbinski,Johnny Depp,"Adventure, Animation, Comedy, Family, Western",107.0,Adventure,Animation,Comedy,Family,Western,,,,5,2010,Good,Medium
Puss in Boots,6.7,2011,PG,Action,Chris Miller,Salma Hayek,"Action, Adventure, Animation, Comedy, Family, Fantasy",90.0,Action,Adventure,Animation,Comedy,Family,Fantasy,,,6,2010,Average,Short
The Adventures of Tintin,7.4,2011,PG,Action,Steven Spielberg,Toby Jones,"Action, Adventure, Family, Mystery",107.0,Action,Adventure,Family,Mystery,,,,,4,2010,Good,Medium
Harry Potter and the Deathly Hallows: Part II,7.5,2011,R,Action,Matt Birch,Rupert Grint,"Action, Fantasy",103.0,Action,Fantasy,,,,,,,2,2010,Good,Medium
Fast Five,7.3,2011,PG-13,Action,Justin Lin,Paul Walker,"Action, Crime, Thriller",132.0,Action,Crime,Thriller,,,,,,3,2010,Good,Long
Sherlock Holmes: A Game of Shadows,7.5,2011,PG-13,Action,Guy Ritchie,Robert Downey Jr.,"Action, Adventure, Crime, Mystery, Thriller",129.0,Action,Adventure,Crime,Mystery,Thriller,,,,5,2010,Good,Long
The Green Hornet,5.8,2011,PG-13,Action,Michel Gondry,Christoph Waltz,"Action, Comedy, Crime, Sci-Fi, Thriller",119.0,Action,Comedy,Crime,Sci-Fi,Thriller,,,,5,2010,Average,Medium
The Smurfs,5.5,2011,PG,Adventure,Raja Gosnell,Mahadeo Shivraj,"Adventure, Animation, Comedy, Family, Fantasy",103.0,Adventure,Animation,Comedy,Family,Fantasy,,,,5,2010,Average,Medium
Real Steel,7.1,2011,PG-13,Action,Shawn Levy,Hugh Jackman,"Action, Drama, Sci-Fi, Sport",127.0,Action,Drama,Sci-Fi,Sport,,,,,4,2010,Good,Long
The Flowers of War,7.6,2011,R,Drama,Yimou Zhang,Christian Bale,"Drama, History, Romance, War",146.0,Drama,History,Romance,War,,,,,4,2010,Good,Long
Rise of the Planet of the Apes,7.6,2011,PG-13,Action,Rupert Wyatt,James Franco,"Action, Drama, Sci-Fi, Thriller",105.0,Action,Drama,Sci-Fi,Thriller,,,,,4,2010,Good,Medium
The Girl with the Dragon Tattoo,7.8,2011,R,Crime,David Fincher,Robin Wright,"Crime, Drama, Mystery, Thriller",150.5,Crime,Drama,Mystery,Thriller,,,,,4,2010,Good,Long
Rio,7.0,2011,G,Adventure,Carlos Saldanha,Anne Hathaway,"Adventure, Animation, Comedy, Family, Musical",96.0,Adventure,Animation,Comedy,Family,Musical,,,,5,2010,Average,Medium
The Three Musketeers,5.8,2011,PG-13,Action,Paul W.S. Anderson,Milla Jovovich,"Action, Adventure, Romance",110.0,Action,Adventure,Romance,,,,,,3,2010,Average,Medium
Tower Heist,6.2,2011,PG-13,Action,Brett Ratner,Matthew Broderick,"Action, Comedy, Crime",104.0,Action,Comedy,Crime,,,,,,3,2010,Average,Medium
Arthur Christmas,7.1,2011,PG,Adventure,Sarah Smith,Jim Broadbent,"Adventure, Animation, Comedy, Family, Fantasy",97.0,Adventure,Animation,Comedy,Family,Fantasy,,,,5,2010,Good,Medium
The Hangover Part II,6.5,2011,R,Comedy,Todd Phillips,Bradley Cooper,Comedy,102.0,Comedy,,,,,,,,1,2010,Average,Medium
Alvin and the Chipmunks: Chipwrecked,4.4,2011,G,Adventure,Mike Mitchell,Amy Poehler,"Adventure, Animation, Comedy, Family, Fantasy, Music",87.0,Adventure,Animation,Comedy,Family,Fantasy,Music,,,6,2010,Poor,Short
Just Go with It,6.4,2011,PG-13,Comedy,Dennis Dugan,Adam Sandler,"Comedy, Romance",117.0,Comedy,Romance,,,,,,,2,2010,Average,Medium
Zookeeper,5.2,2011,PG,Comedy,Frank Coraci,Rosario Dawson,"Comedy, Family, Romance",102.0,Comedy,Family,Romance,,,,,,3,2010,Average,Medium
Jack and Jill,3.4,2011,PG,Comedy,Dennis Dugan,Al Pacino,Comedy,91.0,Comedy,,,,,,,,1,2010,Poor,Medium
Immortals,6.1,2011,R,Action,Tarsem Singh,Henry Cavill,"Action, Drama, Fantasy, Romance",110.0,Action,Drama,Fantasy,Romance,,,,,4,2010,Average,Medium
Sucker Punch,6.1,2011,PG-13,Action,Zack Snyder,Jon Hamm,"Action, Fantasy",128.0,Action,Fantasy,,,,,,,2,2010,Average,Long
Battle Los Angeles,5.8,2011,PG-13,Action,Jonathan Liebesman,Noel Fisher,"Action, Sci-Fi",116.0,Action,Sci-Fi,,,,,,,2,2010,Average,Medium
War Horse,7.2,2011,PG-13,Drama,Steven Spielberg,Jeremy Irvine,"Drama, War",146.0,Drama,War,,,,,,,2,2010,Good,Long
The Dilemma,5.3,2011,PG-13,Comedy,Ron Howard,Channing Tatum,"Comedy, Drama",111.0,Comedy,Drama,,,,,,,2,2010,Average,Medium
Killer Elite,6.5,2011,R,Action,Gary McKendry,Jason Statham,"Action, Crime, Thriller",116.0,Action,Crime,Thriller,,,,,,3,2010,Average,Medium
Hall Pass,5.9,2011,R,Comedy,Bobby Farrelly,Jenna Fischer,"Comedy, Romance",111.0,Comedy,Romance,,,,,,,2,2010,Average,Medium
Hop,5.5,2011,PG,Adventure,Tim Hill,Gary Cole,"Adventure, Animation, Comedy, Family, Fantasy",95.0,Adventure,Animation,Comedy,Family,Fantasy,,,,5,2010,Average,Medium
Contagion,6.6,2011,PG-13,Drama,Steven Soderbergh,Matt Damon,"Drama, Thriller",106.0,Drama,Thriller,,,,,,,2,2010,Average,Medium
Priest,5.7,2011,PG-13,Action,Scott Stewart,Josh Wingate,"Action, Fantasy, Horror, Sci-Fi, Thriller",87.0,Action,Fantasy,Horror,Sci-Fi,Thriller,,,,5,2010,Average,Short
Ghost Rider: Spirit of Vengeance,4.3,2011,PG-13,Action,Mark Neveldine,Nicolas Cage,"Action, Fantasy, Thriller",96.0,Action,Fantasy,Thriller,,,,,,3,2010,Poor,Medium
Mr. Poppers Penguins,6.0,2011,PG,Comedy,Mark Waters,Madeline Carroll,"Comedy, Family, Fantasy",94.0,Comedy,Family,Fantasy,,,,,,3,2010,Average,Medium
The Change-Up,6.4,2011,R,Comedy,David Dobkin,Ryan Reynolds,"Comedy, Fantasy",118.0,Comedy,Fantasy,,,,,,,2,2010,Average,Medium
The Adjustment Bureau,7.1,2011,PG-13,Romance,George Nolfi,Matt Damon,"Romance, Sci-Fi, Thriller",106.0,Romance,Sci-Fi,Thriller,,,,,,3,2010,Good,Medium
Super 8,7.1,2011,PG-13,Mystery,J.J. Abrams,Joel Courtney,"Mystery, Sci-Fi, Thriller",112.0,Mystery,Sci-Fi,Thriller,,,,,,3,2010,Good,Medium
We Bought a Zoo,7.1,2011,PG,Comedy,Cameron Crowe,Scarlett Johansson,"Comedy, Drama, Family",124.0,Comedy,Drama,Family,,,,,,3,2010,Good,Long
"Crazy, Stupid, Love.",7.4,2011,PG-13,Comedy,Glenn Ficarra,Ryan Gosling,"Comedy, Drama, Romance",118.0,Comedy,Drama,Romance,,,,,,3,2010,Good,Medium
Moneyball,7.6,2011,PG-13,Biography,Bennett Miller,Philip Seymour Hoffman,"Biography, Drama, Sport",133.0,Biography,Drama,Sport,,,,,,3,2010,Good,Long
I Am Number Four,6.1,2011,PG-13,Action,D.J. Caruso,Alex Pettyfer,"Action, Adventure, Sci-Fi, Thriller",109.0,Action,Adventure,Sci-Fi,Thriller,,,,,4,2010,Average,Medium
Your Highness,5.6,2011,R,Adventure,David Gordon Green,Natalie Portman,"Adventure, Comedy, Fantasy",102.0,Adventure,Comedy,Fantasy,,,,,,3,2010,Average,Medium
Dream House,6.0,2011,PG-13,Drama,Jim Sheridan,Naomi Watts,"Drama, Mystery, Thriller",84.0,Drama,Mystery,Thriller,,,,,,3,2010,Average,Short
Drive Angry,5.5,2011,R,Action,Patrick Lussier,Nicolas Cage,"Action, Fantasy, Thriller",104.0,Action,Fantasy,Thriller,,,,,,3,2010,Average,Medium
The Muppets,7.1,2011,PG,Adventure,James Bobin,Bill Cobbs,"Adventure, Comedy, Family, Musical",103.0,Adventure,Comedy,Family,Musical,,,,,4,2010,Good,Medium
Johnny English Reborn,6.3,2011,PG,Action,Oliver Parker,Daniel Kaluuya,"Action, Adventure, Comedy, Crime",101.0,Action,Adventure,Comedy,Crime,,,,,4,2010,Average,Medium
The Mechanic,6.6,2011,R,Action,Simon West,Jason Statham,"Action, Crime, Thriller",93.0,Action,Crime,Thriller,,,,,,3,2010,Average,Medium
Red Riding Hood,5.4,2011,PG-13,Fantasy,Catherine Hardwicke,Gary Oldman,"Fantasy, Horror, Mystery, Thriller",100.0,Fantasy,Horror,Mystery,Thriller,,,,,4,2010,Average,Medium
The Big Year,6.2,2011,PG,Comedy,David Frankel,Joel McHale,Comedy,100.0,Comedy,,,,,,,,1,2010,Average,Medium
The Lincoln Lawyer,7.3,2011,R,Crime,Brad Furman,Matthew McConaughey,"Crime, Drama, Thriller",118.0,Crime,Drama,Thriller,,,,,,3,2010,Good,Medium
Unknown,6.9,2011,PG-13,Action,Jaume Collet-Serra,Liam Neeson,"Action, Mystery, Thriller",113.0,Action,Mystery,Thriller,,,,,,3,2010,Average,Medium
Paul,7.0,2011,R,Adventure,Greg Mottola,Bobby Lee,"Adventure, Comedy, Sci-Fi",109.0,Adventure,Comedy,Sci-Fi,,,,,,3,2010,Average,Medium
Scream 4,6.2,2011,R,Horror,Wes Craven,Alison Brie,"Horror, Mystery",111.0,Horror,Mystery,,,,,,,2,2010,Average,Medium
Final Destination 5,5.9,2011,R,Horror,Steven Quale,Emma Bell,Horror,92.0,Horror,,,,,,,,1,2010,Average,Medium
Extremely Loud  Incredibly Close,6.9,2011,PG-13,Adventure,Stephen Daldry,Tom Hanks,"Adventure, Drama, Mystery",129.0,Adventure,Drama,Mystery,,,,,,3,2010,Average,Long
Colombiana,6.4,2011,PG-13,Action,Olivier Megaton,Jordi Mollà,"Action, Crime, Drama, Thriller",112.0,Action,Crime,Drama,Thriller,,,,,4,2010,Average,Medium
A Monster in Paris,6.8,2011,PG,Adventure,Bibo Bergeron,Adam Goldberg,"Adventure, Animation, Comedy, Fantasy, Music, Romance",90.0,Adventure,Animation,Comedy,Fantasy,Music,Romance,,,6,2010,Average,Short
Water for Elephants,6.9,2011,PG-13,Drama,Francis Lawrence,Robert Pattinson,"Drama, Romance",120.0,Drama,Romance,,,,,,,2,2010,Average,Medium
Dolphin Tale,6.9,2011,PG,Drama,Charles Martin Smith,Morgan Freeman,"Drama, Family",113.0,Drama,Family,,,,,,,2,2010,Average,Medium
The Rite,6.0,2011,PG-13,Drama,Mikael Håfström,Anthony Hopkins,"Drama, Horror, Mystery, Thriller",114.0,Drama,Horror,Mystery,Thriller,,,,,4,2010,Average,Medium
There Be Dragons,5.9,2011,PG-13,Biography,Roland Joffé,Jordi Mollà,"Biography, Drama, War",102.0,Biography,Drama,War,,,,,,3,2010,Average,Medium
Horrible Bosses,6.9,2011,R,Comedy,Seth Gordon,Kevin Spacey,"Comedy, Crime",106.0,Comedy,Crime,,,,,,,2,2010,Average,Medium
Friends with Benefits,6.6,2011,R,Comedy,Will Gluck,Mila Kunis,"Comedy, Romance",109.0,Comedy,Romance,,,,,,,2,2010,Average,Medium
In Time,6.7,2011,PG-13,Action,Andrew Niccol,Matt Bomer,"Action, Sci-Fi, Thriller",109.0,Action,Sci-Fi,Thriller,,,,,,3,2010,Average,Medium
Something Borrowed,5.9,2011,PG-13,Comedy,Luke Greenfield,Ashley Williams,"Comedy, Drama, Romance",112.0,Comedy,Drama,Romance,,,,,,3,2010,Average,Medium
J. Edgar,6.6,2011,R,Biography,Clint Eastwood,Leonardo DiCaprio,"Biography, Crime, Drama",137.0,Biography,Crime,Drama,,,,,,3,2010,Average,Long
Abduction,5.0,2011,PG-13,Action,John Singleton,Ken Arnold,"Action, Mystery, Thriller",106.0,Action,Mystery,Thriller,,,,,,3,2010,Poor,Medium
The Tree of Life,6.7,2011,PG-13,Drama,Terrence Malick,Brad Pitt,"Drama, Fantasy",139.0,Drama,Fantasy,,,,,,,2,2010,Average,Long
The Darkest Hour,4.9,2011,PG-13,Action,Chris Gorak,Max Minghella,"Action, Adventure, Horror, Sci-Fi, Thriller",89.0,Action,Adventure,Horror,Sci-Fi,Thriller,,,,5,2010,Poor,Short
Bridesmaids,6.8,2011,R,Comedy,Paul Feig,Matt Lucas,"Comedy, Romance",131.0,Comedy,Romance,,,,,,,2,2010,Average,Long
"Big Mommas: Like Father, Like Son",4.4,2011,PG-13,Action,John Whitesell,Brandon T. Jackson,"Action, Comedy, Crime",113.0,Action,Comedy,Crime,,,,,,3,2010,Poor,Medium
Source Code,7.5,2011,PG-13,Mystery,Duncan Jones,Jake Gyllenhaal,"Mystery, Sci-Fi, Thriller",93.0,Mystery,Sci-Fi,Thriller,,,,,,3,2010,Good,Medium
Midnight in Paris,7.7,2011,PG-13,Comedy,Woody Allen,Kurt Fuller,"Comedy, Fantasy, Romance",94.0,Comedy,Fantasy,Romance,,,,,,3,2010,Good,Medium
Hanna,6.8,2011,PG-13,Action,Joe Wright,Jessica Barden,"Action, Drama, Thriller",111.0,Action,Drama,Thriller,,,,,,3,2010,Average,Medium
Larry Crowne,6.1,2011,PG-13,Comedy,Tom Hanks,Tom Hanks,"Comedy, Drama, Romance",98.0,Comedy,Drama,Romance,,,,,,3,2010,Average,Medium
Winnie the Pooh,7.3,2011,G,Adventure,Stephen J. Anderson,Craig Ferguson,"Adventure, Animation, Comedy, Family, Musical",63.0,Adventure,Animation,Comedy,Family,Musical,,,,5,2010,Good,Short
Sanctum,5.9,2011,R,Adventure,Alister Grierson,Ioan Gruffudd,"Adventure, Drama, Thriller",108.0,Adventure,Drama,Thriller,,,,,,3,2010,Average,Medium
Fright Night,6.4,2011,R,Comedy,Craig Gillespie,Grace Phipps,"Comedy, Horror",106.0,Comedy,Horror,,,,,,,2,2010,Average,Medium
Hoodwinked Too! Hood vs. Evil,4.8,2011,PG,Animation,Mike Disa,Amy Poehler,"Animation, Comedy, Family",86.0,Animation,Comedy,Family,,,,,,3,2010,Poor,Short
1911,6.0,2011,R,Action,Li Zhang,Bingbing Li,"Action, Adventure, Drama, History, War",121.0,Action,Adventure,Drama,History,War,,,,5,2010,Average,Long
Machine Gun Preacher,6.8,2011,R,Action,Marc Forster,Gerard Butler,"Action, Biography, Crime, Drama",129.0,Action,Biography,Crime,Drama,,,,,4,2010,Average,Long
30 Minutes or Less,6.1,2011,R,Action,Ruben Fleischer,Bianca Kajlich,"Action, Comedy, Crime",83.0,Action,Comedy,Crime,,,,,,3,2010,Average,Short
Anonymous,6.9,2011,PG-13,Drama,Roland Emmerich,Vanessa Redgrave,"Drama, History, Thriller",130.0,Drama,History,Thriller,,,,,,3,2010,Average,Long
Spy Kids: All the Time in the World in 4D,3.6,2011,PG,Action,Robert Rodriguez,Alexa PenaVega,"Action, Adventure, Comedy, Family, Sci-Fi",89.0,Action,Adventure,Comedy,Family,Sci-Fi,,,,5,2010,Poor,Short
New Years Eve,5.7,2011,PG-13,Comedy,Garry Marshall,Robert De Niro,"Comedy, Romance",113.0,Comedy,Romance,,,,,,,2,2010,Average,Medium
The Help,8.1,2011,PG-13,Drama,Tate Taylor,Emma Stone,Drama,146.0,Drama,,,,,,,,1,2010,Excellent,Long
No Strings Attached,6.2,2011,R,Comedy,Ivan Reitman,Natalie Portman,"Comedy, Romance",108.0,Comedy,Romance,,,,,,,2,2010,Average,Medium
The Grey,6.8,2011,R,Action,Joe Carnahan,Liam Neeson,"Action, Adventure, Drama, Thriller",117.0,Action,Adventure,Drama,Thriller,,,,,4,2010,Average,Medium
The Sitter,5.7,2011,R,Comedy,David Gordon Green,Ari Graynor,Comedy,87.0,Comedy,,,,,,,,1,2010,Average,Short
Shark Night 3D,4.0,2011,PG-13,Horror,David R. Ellis,Chris Zylka,"Horror, Thriller",90.0,Horror,Thriller,,,,,,,2,2010,Poor,Short
Warrior,8.2,2011,PG-13,Drama,Gavin O'Connor,Tom Hardy,"Drama, Sport",140.0,Drama,Sport,,,,,,,2,2010,Excellent,Long
Straw Dogs,5.8,2011,R,Action,Rod Lurie,Alexander Skarsgård,"Action, Drama, Thriller",110.0,Action,Drama,Thriller,,,,,,3,2010,Average,Medium
Carnage,7.2,2011,R,Comedy,Roman Polanski,Kate Winslet,"Comedy, Drama",80.0,Comedy,Drama,,,,,,,2,2010,Good,Short
Ironclad,6.2,2011,R,Action,Jonathan English,Jason Flemyng,"Action, Adventure, History, Romance",121.0,Action,Adventure,History,Romance,,,,,4,2010,Average,Long
I Dont Know How She Does It,4.9,2011,PG-13,Comedy,Douglas McGrath,Olivia Munn,"Comedy, Romance",89.0,Comedy,Romance,,,,,,,2,2010,Poor,Short
The Ides of March,7.1,2011,R,Drama,George Clooney,Ryan Gosling,Drama,101.0,Drama,,,,,,,,1,2010,Good,Medium
Haywire,5.8,2011,R,Action,Steven Soderbergh,Channing Tatum,"Action, Thriller",93.0,Action,Thriller,,,,,,,2,2010,Average,Medium
Tinker Tailor Soldier Spy,7.1,2011,R,Drama,Tomas Alfredson,Benedict Cumberbatch,"Drama, Mystery, Thriller",127.0,Drama,Mystery,Thriller,,,,,,3,2010,Good,Long
The Beaver,6.7,2011,PG-13,Drama,Jodie Foster,Jennifer Lawrence,Drama,91.0,Drama,,,,,,,,1,2010,Average,Medium
The Descendants,7.3,2011,R,Comedy,Alexander Payne,Shailene Woodley,"Comedy, Drama",115.0,Comedy,Drama,,,,,,,2,2010,Good,Medium
A Very Harold  Kumar 3D Christmas,6.3,2011,R,Adventure,Todd Strauss-Schulson,Patton Oswalt,"Adventure, Comedy",90.0,Adventure,Comedy,,,,,,,2,2010,Average,Short
Monte Carlo,5.8,2011,PG,Adventure,Thomas Bezucha,Leighton Meester,"Adventure, Comedy, Family, Romance",109.0,Adventure,Comedy,Family,Romance,,,,,4,2010,Average,Medium
Whats Your Number?,6.0,2011,R,Comedy,Mark Mylod,Chris Evans,"Comedy, Romance",117.0,Comedy,Romance,,,,,,,2,2010,Average,Medium
A Dangerous Method,6.5,2011,R,Biography,David Cronenberg,Michael Fassbender,"Biography, Drama, Thriller",99.0,Biography,Drama,Thriller,,,,,,3,2010,Average,Medium
Bad Teacher,5.7,2011,R,Comedy,Jake Kasdan,Justin Timberlake,Comedy,97.0,Comedy,,,,,,,,1,2010,Average,Medium
The Devils Double,7.1,2011,R,Biography,Lee Tamahori,Mem Ferda,"Biography, Drama, Thriller",109.0,Biography,Drama,Thriller,,,,,,3,2010,Good,Medium
Take Me Home Tonight,6.3,2011,R,Comedy,Michael Dowse,Topher Grace,"Comedy, Drama, Romance",97.0,Comedy,Drama,Romance,,,,,,3,2010,Average,Medium
Diary of a Wimpy Kid: Rodrick Rules,6.6,2011,PG,Comedy,David Bowers,Zachary Gordon,"Comedy, Family",99.0,Comedy,Family,,,,,,,2,2010,Average,Medium
Soul Surfer,7.1,2011,PG,Biography,Sean McNamara,Dennis Quaid,"Biography, Drama, Family, Sport",106.0,Biography,Drama,Family,Sport,,,,,4,2010,Good,Medium
Beastly,5.6,2011,PG-13,Drama,Daniel Barnz,Alex Pettyfer,"Drama, Fantasy, Romance",86.0,Drama,Fantasy,Romance,,,,,,3,2010,Average,Short
The Artist,8.0,2011,PG-13,Comedy,Michel Hazanavicius,Bérénice Bejo,"Comedy, Drama, Romance",100.0,Comedy,Drama,Romance,,,,,,3,2010,Good,Medium
The Roommate,4.8,2011,PG-13,Drama,Christian E. Christiansen,Leighton Meester,"Drama, Horror, Thriller",91.0,Drama,Horror,Thriller,,,,,,3,2010,Poor,Medium
Drive,7.8,2011,R,Crime,Nicolas Winding Refn,Ryan Gosling,"Crime, Drama",100.0,Crime,Drama,,,,,,,2,2010,Good,Medium
One Day,7.0,2011,PG-13,Drama,Lone Scherfig,Anne Hathaway,"Drama, Romance",107.0,Drama,Romance,,,,,,,2,2010,Average,Medium
Winnie Mandela,6.0,2011,R,Biography,Darrell Roodt,Jennifer Hudson,"Biography, Drama, History",104.0,Biography,Drama,History,,,,,,3,2010,Average,Medium
The Son of No One,5.1,2011,R,Crime,Dito Montiel,Channing Tatum,"Crime, Drama, Thriller",90.0,Crime,Drama,Thriller,,,,,,3,2010,Average,Short
The Iron Lady,6.4,2011,PG-13,Biography,Phyllida Lloyd,Meryl Streep,"Biography, Drama, History",105.0,Biography,Drama,History,,,,,,3,2010,Average,Medium
Margaret,6.5,2011,R,Drama,Kenneth Lonergan,Matt Damon,Drama,150.5,Drama,,,,,,,,1,2010,Average,Long
Justin Bieber: Never Say Never,1.6,2011,G,Documentary,Jon M. Chu,Usher Raymond,"Documentary, Music",115.0,Documentary,Music,,,,,,,2,2010,Poor,Medium
Attack the Block,6.6,2011,R,Action,Joe Cornish,John Boyega,"Action, Comedy, Sci-Fi, Thriller",88.0,Action,Comedy,Sci-Fi,Thriller,,,,,4,2010,Average,Short
In the Land of Blood and Honey,4.3,2011,R,Drama,Angelina Jolie Pitt,Jelena Jovanova,"Drama, Romance, War",127.0,Drama,Romance,War,,,,,,3,2010,Poor,Long
Young Adult,6.3,2011,R,Comedy,Jason Reitman,Charlize Theron,"Comedy, Drama",94.0,Comedy,Drama,,,,,,,2,2010,Average,Medium
Legend of Kung Fu Rabbit,3.2,2011,PG,Action,Lijun Sun,Jon Heder,"Action, Adventure, Animation, Comedy, Family",89.0,Action,Adventure,Animation,Comedy,Family,,,,5,2010,Poor,Short
5 Days of War,5.6,2011,R,Action,Renny Harlin,Richard Coyle,"Action, Drama, War",113.0,Action,Drama,War,,,,,,3,2010,Average,Medium
